segmentation_method,image_id,region,pixel_count,R_mean,R_std,G_mean,G_std,B_mean,B_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,Lab_L_mean,Lab_L_std,Lab_a_mean,Lab_a_std,Lab_b_mean,Lab_b_std,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,Lab_L_hist_0,Lab_L_hist_1,Lab_L_hist_2,Lab_L_hist_3,Lab_L_hist_4,Lab_L_hist_5,Lab_L_hist_6,Lab_L_hist_7,Lab_a_hist_0,Lab_a_hist_1,Lab_a_hist_2,Lab_a_hist_3,Lab_a_hist_4,Lab_a_hist_5,Lab_a_hist_6,Lab_a_hist_7,Lab_b_hist_0,Lab_b_hist_1,Lab_b_hist_2,Lab_b_hist_3,Lab_b_hist_4,Lab_b_hist_5,Lab_b_hist_6,Lab_b_hist_7,y_暗紅,y_淡白,y_淡紅,y_灰黑,y_青紫,y_鮮紅
tip_middle_root_1_2_2,1,舌中,146137,136.8473663330078,8.851704597473145,117.0511245727539,11.061427116394045,136.16641235351562,10.353812217712402,150.5330047607422,5.798655033111572,39.363338470458984,8.288309097290039,138.18582153320312,9.162259101867676,131.74876403808594,10.392807006835938,139.3208770751953,2.1998164653778076,120.50968933105467,1.484164834022522,0.0,0.0,2.052868199018729e-05,0.1435570731573797,0.8562923831746923,0.0001300149859378,0.0,0.0,0.0,5.474315197383277e-05,0.0309230379712187,0.7941452198963986,0.1748769989804088,0.0,0.0,0.0,0.0,0.0,0.0011632919794439,0.1901366525931146,0.8065513867124684,0.0021486687149729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060491182931085,0.900326406043644,0.0936244756632475,0.1582419236743603,0.8341556210952736,0.0075134976084085,8.895762195747826e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.052868199018729e-05,0.1219677425976994,0.8758356884293506,0.0021760402909598,0.0,0.0,0.0,0.0,0.0034830330443351,0.3034686629669419,0.6928224884868308,0.000225815501892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998905136960524,0.0001094863039476,0.0,0.0,0.0,1,0,0,0,0,0
tip_middle_root_1_2_2,1,舌右邊,24129,119.40548706054688,13.453195571899414,98.63053131103516,16.2950439453125,119.61221313476562,15.573906898498535,149.26893615722656,5.217614650726318,48.652950286865234,13.03408145904541,121.1838836669922,14.029001235961914,113.3083038330078,15.976400375366213,140.4189910888672,2.525742530822754,119.4393081665039,1.3208003044128418,0.0,0.0,0.0288449583488747,0.6454473869617473,0.3257076546893779,0.0,0.0,0.0,0.0,0.0175307720999627,0.3642504869658917,0.602055617721414,0.0161631232127315,0.0,0.0,0.0,0.0,0.0,0.0864934311409507,0.5611090389158274,0.3523975299432219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018732645364,0.930042687222844,0.0687554395126196,0.0194786356666252,0.8481495296116706,0.1279373368146214,0.0044344979070827,0.0,0.0,0.0,0.0,0.0,0.0,0.0268142069708649,0.6004807493058146,0.3727050437233205,0.0,0.0,0.0,0.0,0.0,0.1724895354138174,0.6197936093497451,0.2077168552364375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
tip_middle_root_1_2_2,1,舌尖,67702,135.30990600585938,12.881778717041016,100.67700958251952,12.509035110473633,123.54997253417967,11.465831756591797,158.5269012451172,6.909551620483398,65.91128540039062,16.86741065979004,135.8318634033203,12.204968452453612,119.47998809814452,11.83082389831543,145.94297790527344,4.266149997711182,120.71969604492188,2.2789554595947266,0.0,0.0,0.0011964196035567,0.2303329296032613,0.7672003781276772,0.0012702726655047,0.0,0.0,0.0,0.0009896310301025,0.3389412425039142,0.6491093320729078,0.0109597943930755,0.0,0.0,0.0,0.0,0.0,0.0105757584709462,0.6086821659626008,0.380742075566453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010191722548816,0.3463560899234882,0.6526247378216301,0.0058639331186671,0.4758795899678,0.4662786919145668,0.051977784998966,0.0,0.0,0.0,0.0,0.0,0.0,0.0010487134796608,0.2179403858083956,0.7797406280464388,0.0012702726655047,0.0,0.0,0.0,0.0,0.0288026941596998,0.7018108770789637,0.2693864287613364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99676523588668,0.0032347641133201,0.0,0.0,0.0,0,0,0,0,1,0
tip_middle_root_1_2_2,1,舌左邊,50470,129.69415283203125,15.236109733581545,107.1100082397461,15.308416366577148,127.49280548095705,15.152527809143066,152.4300537109375,5.24928092956543,46.49342346191406,9.396692276000977,130.58639526367188,14.631235122680664,122.3784637451172,15.456798553466797,140.79541015625,2.053163528442383,120.08587646484376,1.4513975381851196,0.0,0.0,0.0144640380424014,0.3816524668119675,0.6013275212997821,0.002555973845849,0.0,0.0,0.0,0.0031107588666534,0.2184664156924906,0.6809193580344759,0.09750346740638,0.0,0.0,0.0,0.0,3.962750148603131e-05,0.030493362393501,0.4490984743411927,0.5175549831583118,0.0028135526055082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925500297206262e-05,0.8881910045571627,0.1117297404398652,0.0388547652070536,0.9167822468793344,0.0438676441450366,0.0004953437685753,0.0,0.0,0.0,0.0,0.0,0.0,0.0132157717455914,0.3691499900931246,0.6135922330097088,0.0040420051515751,0.0,0.0,0.0,1.9813750743015655e-05,0.0526055082227065,0.5539726570239747,0.3932633247473747,0.0001386962552011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995839112343968,0.0004160887656033,0.0,0.0,0.0,1,0,0,0,-1,0
tip_middle_root_1_2_2,1,舌根,271039,124.2420425415039,20.74034118652344,107.72248840332033,22.28516387939453,121.08968353271484,22.43355178833008,154.3256378173828,11.187560081481934,36.204402923583984,14.486348152160645,124.77610778808594,21.07367706298828,120.71296691894533,22.54336929321289,137.0972137451172,3.214324951171875,123.0310287475586,1.9718053340911863,1.475802375303923e-05,0.0092717284228468,0.0887584443567161,0.395013263773848,0.5045141105154609,0.0024276949073749,0.0,0.0,0.0005718734204302,0.0362973594205999,0.2457506115356092,0.5018170816745929,0.2155446264190762,1.8447529691299037e-05,0.0,0.0,3.320555344433827e-05,0.0149314305321374,0.1239378834780234,0.4159143149140898,0.441762993517538,0.0034201720047668,0.0,0.0,0.0029073306793487,0.0,0.0,0.0,7.379011876519615e-06,0.0108250104228542,0.6397861562358185,0.346474123650102,0.415873730348769,0.5363028936795073,0.0467349717199369,0.0010884042517866,0.0,0.0,0.0,0.0,1.475802375303923e-05,0.0092200753397112,0.0880721962521998,0.3886894505956707,0.5091333719501622,0.0048701478385029,0.0,0.0,0.0002176808503573,0.0171857186604141,0.1230745390884706,0.4193787609901158,0.4377119159973288,0.0024313844133132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731256387457156,0.0268743612542844,0.0,0.0,0.0,1,0,0,0,0,0
tip_middle_root_1_2_2,10,舌中,284262,136.63763427734375,9.007064819335938,109.20806884765624,13.449966430664062,124.72425842285156,12.610803604125977,162.61610412597656,3.5177974700927734,51.92850112915039,14.02589988708496,136.6400604248047,9.00965404510498,125.42504119873048,12.312958717346191,141.6446075439453,2.7208027839660645,123.67510223388672,1.3585879802703855,0.0,0.0,0.0004995391575377,0.1305767214752587,0.8688920784346835,3.166093251999916e-05,0.0,0.0,0.0,0.0076302847373197,0.1292962126488943,0.8097002061478495,0.0533732964659363,0.0,0.0,0.0,0.0,0.0001231258486888,0.030644264797968,0.4918948012748802,0.4773378080784628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981313014050418,0.9018686985949582,0.0251950665231371,0.8031076964209075,0.1593987237126313,0.0120768868156841,0.0002216265276399,0.0,0.0,0.0,0.0,0.0,0.0004995391575377,0.1305732035938676,0.8688955963160746,3.166093251999916e-05,0.0,0.0,0.0,3.5178813911110174e-06,0.0268660601839148,0.4795400018292983,0.4935904201053957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931330955245512,0.0068669044754487,0.0,0.0,0.0,-1,0,0,0,0,1
tip_middle_root_1_2_2,10,舌右邊,63400,129.51087951660156,11.978559494018556,85.17640686035156,20.116016387939453,100.94711303710938,21.17704200744629,168.0402069091797,7.354659557342529,89.05126190185547,27.309511184692383,129.5111846923828,11.97909164428711,105.96829986572266,17.759992599487305,148.98313903808594,4.960654258728027,126.81178283691406,3.4896492958068848,0.0,0.0,0.0003312302839116,0.3931703470031545,0.6053312302839117,0.001167192429022,0.0,0.0,0.0,0.1634700315457413,0.5228706624605678,0.3016403785488959,0.0120189274447949,0.0,0.0,0.0,0.0,0.030173501577287,0.3823028391167192,0.4543059936908517,0.1330283911671924,0.0001892744479495,0.0,0.0,0.0011198738170347,0.0,0.0,0.0,0.0,0.0,0.0328233438485804,0.9660567823343847,0.0012302839116719,0.2341324921135646,0.2873028391167192,0.4186593059936908,0.0585488958990536,0.0001261829652996,0.0,0.0,0.0,0.0,0.0003312302839116,0.3931703470031545,0.6053312302839117,0.001167192429022,0.0,0.0,0.0,0.0003627760252365,0.2934542586750788,0.5686119873817035,0.1375552050473186,1.577287066246057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9984069400630916,0.0015930599369085,0.0,0.0,0.0,0.0,0.0,0.6203943217665615,0.3796056782334385,0.0,0.0,0.0,0,0,0,0,0,1
tip_middle_root_1_2_2,10,舌尖,108549,131.71617126464844,10.945695877075195,85.67415618896484,12.983203887939451,103.65390014648438,12.70319366455078,167.67251586914062,6.4662580490112305,89.3507080078125,19.34212875366211,131.71636962890625,10.94597053527832,107.19681549072266,11.727314949035645,149.87144470214844,4.540338516235352,125.74285888671876,2.2557361125946045,0.0,0.0,0.0002303107352439,0.3206478180360943,0.6789836847875154,0.0001381864411463,0.0,0.0,0.0,0.0440538374374706,0.7227058747662346,0.2323743194317773,0.0008659683645174,0.0,0.0,0.0,0.0,6.448700586831753e-05,0.2508820901159845,0.7248800081069379,0.0241734147712093,0.0,0.0,0.0,0.0012344655409077,0.0,0.0,0.0,0.0,0.0,0.0022754700642106,0.9964900643948816,5.527457645855788e-05,0.0936904070972556,0.5345235792130743,0.3493721729357248,0.0223493537480769,9.212429409759648e-06,0.0,0.0,0.0,0.0,0.0002303107352439,0.3206478180360943,0.6789836847875154,0.0001381864411463,0.0,0.0,0.0,0.0,0.1591723553418272,0.8068522049949792,0.0339754396631935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890187841435664,0.0109812158564335,0.0,0.0,0.0,0.0,0.0,0.7920017687864467,0.2079982312135533,0.0,0.0,0.0,0,0,0,0,0,1
tip_middle_root_1_2_2,10,舌左邊,92768,133.24472045898438,10.825776100158691,95.07249450683594,21.615013122558594,113.91851806640624,20.416915893554688,163.79933166503906,4.959196090698242,75.04583740234375,28.78234481811523,133.25856018066406,10.852307319641112,114.45452117919922,18.54666328430176,146.79702758789062,5.538411617279053,123.85740661621094,2.1681625843048096,0.0,0.0,0.0,0.3078432218006209,0.6897098137288721,0.0024254053121766,2.1559158330458775e-05,0.0,0.0,0.0808360641600551,0.3985749396343567,0.4851457399103139,0.0353139013452914,0.0001293549499827,0.0,0.0,0.0,0.0001940324249741,0.2356954984477406,0.4440108658157985,0.3186766988616764,0.0013905657123145,3.233873749568817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483701276302173,0.8516298723697827,0.0184869782683684,0.3966130562262849,0.2993812521559158,0.2617497412901,0.0232192135219041,0.0005497585374266,0.0,0.0,0.0,0.0,0.0,0.3078432218006209,0.6893756467747499,0.0027487926871334,3.233873749568817e-05,0.0,0.0,0.0,0.2060193170058641,0.4879915488099344,0.3051159882718178,0.0008731459123835,0.0,0.0,0.0,0.0,0.0,0.0,0.9964104001379788,0.0035895998620213,0.0,0.0,0.0,0.0,0.0,0.9346218523628838,0.0653781476371162,0.0,0.0,0.0,0,0,0,0,0,1
tip_middle_root_1_2_2,10,舌根,499829,115.29264068603516,30.651744842529297,86.9153060913086,29.43770408630371,100.49177551269533,31.51763343811035,164.50967407226562,7.053623199462891,66.84959411621094,25.55893898010254,115.29461669921876,30.65352439880371,101.94264221191406,31.953218460083008,142.14913940429688,4.673783779144287,124.9748077392578,2.5061638355255127,0.0194646569126641,0.0786629027127277,0.1142690800253686,0.304190032991283,0.4831192267755572,0.0002941005823991,0.0,0.0,0.064035900277895,0.1497132019150549,0.3107762854896375,0.4511142810841307,0.0243603312332817,0.0,0.0,0.0,0.0415201999083686,0.0991279017423959,0.2293224282704685,0.4075213723093298,0.2224340724527788,7.402531665829714e-05,0.0,0.0,0.0010563612755562,0.0,0.0,0.0,0.0,0.0,0.0572135670399276,0.941730071684516,0.0211152214057207,0.5323100500371127,0.2764565481394637,0.1549349877658159,0.0150371427028043,0.0001460499490825,0.0,0.0,0.0194646569126641,0.0786629027127277,0.1142690800253686,0.3041600227277728,0.4831332315651953,0.0003101060562712,0.0,0.0,0.0460597524353328,0.0939901446294632,0.1997823255553399,0.422778590277875,0.2373671795754147,2.2007526574088337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9994057967824996,0.0005942032175003,0.0,0.0,0.0,0.0,0.0,0.8695313797318683,0.1304686202681317,0.0,0.0,0.0,-1,0,0,0,0,1
