segmentation_method,image_id,region,pixel_count,R_mean,R_std,G_mean,G_std,B_mean,B_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,Lab_L_mean,Lab_L_std,Lab_a_mean,Lab_a_std,Lab_b_mean,Lab_b_std,R_hist_0,R_hist_1,R_hist_2,R_hist_3,R_hist_4,R_hist_5,R_hist_6,R_hist_7,G_hist_0,G_hist_1,G_hist_2,G_hist_3,G_hist_4,G_hist_5,G_hist_6,G_hist_7,B_hist_0,B_hist_1,B_hist_2,B_hist_3,B_hist_4,B_hist_5,B_hist_6,B_hist_7,H_hist_0,H_hist_1,H_hist_2,H_hist_3,H_hist_4,H_hist_5,H_hist_6,H_hist_7,S_hist_0,S_hist_1,S_hist_2,S_hist_3,S_hist_4,S_hist_5,S_hist_6,S_hist_7,V_hist_0,V_hist_1,V_hist_2,V_hist_3,V_hist_4,V_hist_5,V_hist_6,V_hist_7,Lab_L_hist_0,Lab_L_hist_1,Lab_L_hist_2,Lab_L_hist_3,Lab_L_hist_4,Lab_L_hist_5,Lab_L_hist_6,Lab_L_hist_7,Lab_a_hist_0,Lab_a_hist_1,Lab_a_hist_2,Lab_a_hist_3,Lab_a_hist_4,Lab_a_hist_5,Lab_a_hist_6,Lab_a_hist_7,Lab_b_hist_0,Lab_b_hist_1,Lab_b_hist_2,Lab_b_hist_3,Lab_b_hist_4,Lab_b_hist_5,Lab_b_hist_6,Lab_b_hist_7
tip_middle_root_1_2_2,1,舌尖,67702,135.30990600585938,12.881778717041016,100.67700958251953,12.509035110473633,123.54997253417969,11.465831756591797,158.5269012451172,6.909551620483398,65.91128540039062,16.86741065979004,135.8318634033203,12.204968452453613,119.47998809814453,11.83082389831543,145.94297790527344,4.266149997711182,120.71969604492188,2.2789554595947266,0.0,0.0,0.0011964196035567634,0.23033292960326135,0.7672003781276772,0.001270272665504712,0.0,0.0,0.0,0.000989631030102508,0.3389412425039142,0.6491093320729078,0.010959794393075538,0.0,0.0,0.0,0.0,0.0,0.010575758470946205,0.6086821659626008,0.380742075566453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010191722548816874,0.3463560899234882,0.6526247378216301,0.0058639331186671,0.47587958996780005,0.4662786919145668,0.051977784998966055,0.0,0.0,0.0,0.0,0.0,0.0,0.0010487134796608667,0.21794038580839561,0.7797406280464388,0.001270272665504712,0.0,0.0,0.0,0.0,0.02880269415969986,0.7018108770789637,0.26938642876133645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967652358866799,0.003234764113320138,0.0,0.0,0.0
tip_middle_root_1_2_2,1,舌中,146137,136.8473663330078,8.851704597473145,117.0511245727539,11.061427116394043,136.16641235351562,10.353812217712402,150.5330047607422,5.798655033111572,39.363338470458984,8.288309097290039,138.18582153320312,9.162259101867676,131.74876403808594,10.392807006835938,139.3208770751953,2.1998164653778076,120.50968933105469,1.484164834022522,0.0,0.0,2.052868199018729e-05,0.14355707315737973,0.8562923831746923,0.00013001498593785284,0.0,0.0,0.0,5.474315197383277e-05,0.030923037971218786,0.7941452198963986,0.1748769989804088,0.0,0.0,0.0,0.0,0.0,0.0011632919794439464,0.19013665259311469,0.8065513867124684,0.002148668714972936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006049118293108522,0.900326406043644,0.0936244756632475,0.15824192367436035,0.8341556210952736,0.007513497608408548,8.895762195747826e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.052868199018729e-05,0.12196774259769942,0.8758356884293506,0.0021760402909598527,0.0,0.0,0.0,0.0,0.00348303304433511,0.30346866296694197,0.6928224884868308,0.0002258155018920602,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998905136960523,0.00010948630394766554,0.0,0.0,0.0
tip_middle_root_1_2_2,1,舌左邊,50470,129.69415283203125,15.236109733581543,107.1100082397461,15.308416366577148,127.49280548095703,15.152527809143066,152.4300537109375,5.24928092956543,46.49342346191406,9.396692276000977,130.58639526367188,14.631235122680664,122.37846374511719,15.456798553466797,140.79541015625,2.053163528442383,120.08587646484375,1.4513975381851196,0.0,0.0,0.014464038042401426,0.3816524668119675,0.6013275212997821,0.0025559738458490193,0.0,0.0,0.0,0.0031107588666534577,0.2184664156924906,0.6809193580344759,0.09750346740638002,0.0,0.0,0.0,0.0,3.962750148603131e-05,0.03049336239350109,0.44909847434119277,0.5175549831583118,0.0028135526055082225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925500297206262e-05,0.8881910045571627,0.11172974043986526,0.03885476520705369,0.9167822468793343,0.043867644145036654,0.0004953437685753913,0.0,0.0,0.0,0.0,0.0,0.0,0.01321577174559144,0.3691499900931246,0.6135922330097088,0.004042005151575193,0.0,0.0,0.0,1.9813750743015655e-05,0.05260550822270656,0.5539726570239747,0.3932633247473747,0.00013869625520110957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995839112343967,0.00041608876560332873,0.0,0.0,0.0
tip_middle_root_1_2_2,1,舌右邊,24129,119.40548706054688,13.453195571899414,98.63053131103516,16.2950439453125,119.61221313476562,15.573906898498535,149.26893615722656,5.217614650726318,48.652950286865234,13.03408145904541,121.18388366699219,14.029001235961914,113.30830383300781,15.976400375366211,140.4189910888672,2.525742530822754,119.4393081665039,1.3208003044128418,0.0,0.0,0.028844958348874798,0.6454473869617473,0.3257076546893779,0.0,0.0,0.0,0.0,0.0175307720999627,0.3642504869658917,0.602055617721414,0.016163123212731566,0.0,0.0,0.0,0.0,0.0,0.08649343114095072,0.5611090389158274,0.3523975299432219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018732645364498,0.9300426872228439,0.06875543951261967,0.01947863566662522,0.8481495296116706,0.1279373368146214,0.004434497907082764,0.0,0.0,0.0,0.0,0.0,0.0,0.026814206970864934,0.6004807493058146,0.3727050437233205,0.0,0.0,0.0,0.0,0.0,0.1724895354138174,0.6197936093497451,0.2077168552364375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tip_middle_root_1_2_2,1,舌根,271039,124.2420425415039,20.740341186523438,107.72248840332031,22.28516387939453,121.08968353271484,22.433551788330078,154.3256378173828,11.187560081481934,36.204402923583984,14.486348152160645,124.77610778808594,21.07367706298828,120.71296691894531,22.54336929321289,137.0972137451172,3.214324951171875,123.0310287475586,1.9718053340911865,1.475802375303923e-05,0.009271728422846896,0.08875844435671619,0.39501326377384804,0.5045141105154609,0.0024276949073749536,0.0,0.0,0.0005718734204302702,0.03629735942059999,0.24575061153560926,0.5018170816745929,0.21554462641907624,1.8447529691299037e-05,0.0,0.0,3.320555344433827e-05,0.01493143053213744,0.12393788347802345,0.41591431491408987,0.44176299351753806,0.003420172004766842,0.0,0.0,0.0029073306793487284,0.0,0.0,0.0,7.379011876519615e-06,0.010825010422854275,0.6397861562358185,0.346474123650102,0.415873730348769,0.5363028936795073,0.046734971719936985,0.0010884042517866432,0.0,0.0,0.0,0.0,1.475802375303923e-05,0.009220075339711259,0.08807219625219986,0.3886894505956707,0.5091333719501622,0.004870147838502946,0.0,0.0,0.00021768085035732865,0.017185718660414184,0.12307453908847066,0.41937876099011584,0.4377119159973288,0.002431384413313213,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731256387457156,0.02687436125428444,0.0,0.0,0.0
tip_middle_root_1_2_2,10,舌尖,108549,131.71617126464844,10.945695877075195,85.67415618896484,12.983203887939453,103.65390014648438,12.703193664550781,167.67251586914062,6.4662580490112305,89.3507080078125,19.34212875366211,131.71636962890625,10.94597053527832,107.19681549072266,11.727314949035645,149.87144470214844,4.540338516235352,125.74285888671875,2.2557361125946045,0.0,0.0,0.0002303107352439912,0.3206478180360943,0.6789836847875154,0.00013818644114639472,0.0,0.0,0.0,0.044053837437470635,0.7227058747662346,0.23237431943177736,0.0008659683645174069,0.0,0.0,0.0,0.0,6.448700586831753e-05,0.2508820901159845,0.7248800081069379,0.024173414771209316,0.0,0.0,0.0,0.0012344655409077929,0.0,0.0,0.0,0.0,0.0,0.002275470064210633,0.9964900643948815,5.527457645855788e-05,0.09369040709725562,0.5345235792130743,0.34937217293572487,0.022349353748076905,9.212429409759648e-06,0.0,0.0,0.0,0.0,0.0002303107352439912,0.3206478180360943,0.6789836847875154,0.00013818644114639472,0.0,0.0,0.0,0.0,0.1591723553418272,0.8068522049949792,0.03397543966319358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890187841435665,0.0109812158564335,0.0,0.0,0.0,0.0,0.0,0.7920017687864467,0.20799823121355332,0.0,0.0,0.0
tip_middle_root_1_2_2,10,舌中,284262,136.63763427734375,9.007064819335938,109.20806884765625,13.449966430664062,124.72425842285156,12.610803604125977,162.61610412597656,3.5177974700927734,51.92850112915039,14.025899887084961,136.6400604248047,9.00965404510498,125.42504119873047,12.312958717346191,141.6446075439453,2.7208027839660645,123.67510223388672,1.3585879802703857,0.0,0.0,0.0004995391575377644,0.13057672147525873,0.8688920784346835,3.166093251999916e-05,0.0,0.0,0.0,0.0076302847373197966,0.12929621264889432,0.8097002061478495,0.05337329646593635,0.0,0.0,0.0,0.0,0.0001231258486888856,0.03064426479796807,0.4918948012748802,0.4773378080784628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09813130140504182,0.9018686985949582,0.025195066523137105,0.8031076964209075,0.1593987237126313,0.012076886815684123,0.00022162652763999408,0.0,0.0,0.0,0.0,0.0,0.0004995391575377644,0.13057320359386762,0.8688955963160746,3.166093251999916e-05,0.0,0.0,0.0,3.5178813911110174e-06,0.02686606018391484,0.47954000182929835,0.4935904201053957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9931330955245513,0.006866904475448706,0.0,0.0,0.0
tip_middle_root_1_2_2,10,舌左邊,92768,133.24472045898438,10.825776100158691,95.07249450683594,21.615013122558594,113.91851806640625,20.416915893554688,163.79933166503906,4.959196090698242,75.04583740234375,28.782344818115234,133.25856018066406,10.852307319641113,114.45452117919922,18.546663284301758,146.79702758789062,5.538411617279053,123.85740661621094,2.1681625843048096,0.0,0.0,0.0,0.3078432218006209,0.6897098137288721,0.0024254053121766125,2.1559158330458778e-05,0.0,0.0,0.08083606416005519,0.3985749396343567,0.4851457399103139,0.03531390134529148,0.00012935494998275268,0.0,0.0,0.0,0.000194032424974129,0.2356954984477406,0.44401086581579857,0.31867669886167643,0.0013905657123145913,3.233873749568817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483701276302173,0.8516298723697827,0.0184869782683684,0.3966130562262849,0.2993812521559158,0.26174974129010004,0.023219213521904106,0.0005497585374266989,0.0,0.0,0.0,0.0,0.0,0.3078432218006209,0.6893756467747499,0.002748792687133494,3.233873749568817e-05,0.0,0.0,0.0,0.2060193170058641,0.48799154880993445,0.30511598827181785,0.0008731459123835806,0.0,0.0,0.0,0.0,0.0,0.0,0.9964104001379787,0.0035895998620213867,0.0,0.0,0.0,0.0,0.0,0.9346218523628838,0.06537814763711625,0.0,0.0,0.0
tip_middle_root_1_2_2,10,舌右邊,63400,129.51087951660156,11.978559494018555,85.17640686035156,20.116016387939453,100.94711303710938,21.17704200744629,168.0402069091797,7.354659557342529,89.05126190185547,27.309511184692383,129.5111846923828,11.97909164428711,105.96829986572266,17.759992599487305,148.98313903808594,4.960654258728027,126.81178283691406,3.4896492958068848,0.0,0.0,0.0003312302839116719,0.39317034700315456,0.6053312302839117,0.001167192429022082,0.0,0.0,0.0,0.16347003154574133,0.5228706624605678,0.3016403785488959,0.012018927444794953,0.0,0.0,0.0,0.0,0.030173501577287067,0.38230283911671925,0.45430599369085173,0.13302839116719242,0.0001892744479495268,0.0,0.0,0.0011198738170347003,0.0,0.0,0.0,0.0,0.0,0.03282334384858044,0.9660567823343849,0.0012302839116719244,0.23413249211356466,0.2873028391167192,0.41865930599369083,0.05854889589905363,0.00012618296529968455,0.0,0.0,0.0,0.0,0.0003312302839116719,0.39317034700315456,0.6053312302839117,0.001167192429022082,0.0,0.0,0.0,0.00036277602523659307,0.29345425867507885,0.5686119873817035,0.1375552050473186,1.577287066246057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9984069400630915,0.0015930599369085173,0.0,0.0,0.0,0.0,0.0,0.6203943217665615,0.3796056782334385,0.0,0.0,0.0
tip_middle_root_1_2_2,10,舌根,499829,115.29264068603516,30.651744842529297,86.9153060913086,29.43770408630371,100.49177551269531,31.51763343811035,164.50967407226562,7.053623199462891,66.84959411621094,25.55893898010254,115.29461669921875,30.65352439880371,101.94264221191406,31.953218460083008,142.14913940429688,4.673783779144287,124.97480773925781,2.5061638355255127,0.019464656912664132,0.07866290271272776,0.11426908002536867,0.304190032991283,0.48311922677555724,0.0002941005823991805,0.0,0.0,0.06403590027789505,0.14971320191505494,0.3107762854896375,0.45111428108413076,0.024360331233281782,0.0,0.0,0.0,0.04152019990836866,0.0991279017423959,0.2293224282704685,0.4075213723093298,0.22243407245277885,7.402531665829714e-05,0.0,0.0,0.0010563612755562402,0.0,0.0,0.0,0.0,0.0,0.05721356703992766,0.9417300716845161,0.021115221405720756,0.5323100500371127,0.2764565481394637,0.1549349877658159,0.01503714270280436,0.00014604994908258624,0.0,0.0,0.019464656912664132,0.07866290271272776,0.11426908002536867,0.30416002272777287,0.4831332315651953,0.00031010605627124476,0.0,0.0,0.04605975243533288,0.09399014462946327,0.19978232555533992,0.422778590277875,0.23736717957541478,2.2007526574088337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.9994057967824996,0.0005942032175003852,0.0,0.0,0.0,0.0,0.0,0.8695313797318683,0.1304686202681317,0.0,0.0,0.0
